quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unix,dte,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,strike,p_bid,p_ask,p_size,p_last,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,strike_distance,strike_distance_pct
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.71344,0.00172,3.33861,-1.68802,1.69357,0.20418,4,150.27,65 x 71,142,144.8,3755,40.6,41,9 x 39,62.59,-0.29588,0.00162,3.39439,-1.44938,-0.74434,0.2164,20,98.4,0.026
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.70554,0.00172,3.3842,-1.70305,1.67511,0.20404,1,181.6,130 x 83,138.4,141.2,3760,41.7,42.1,22 x 10,45.42,-0.30315,0.00165,3.43203,-1.45404,-0.76106,0.21501,32,93.4,0.024
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.69557,0.00168,3.43528,-1.733,1.65201,0.20527,6,123.49,5 x 5,136.6,137.2,3765,43.1,43.7,22 x 43,48.46,-0.31153,0.00167,3.47279,-1.4678,-0.7812,0.21469,4,88.4,0.023
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.68267,0.00174,3.49737,-1.7958,1.62126,0.21042,30,122.22,5 x 25,135.1,135.7,3770,44.6,45.2,20 x 36,46.05,-0.31979,0.00174,3.51176,-1.47943,-0.80138,0.21342,105,83.4,0.022
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.67373,0.00172,3.53606,-1.80857,1.60153,0.21057,5,122.94,5 x 25,131.7,132.3,3775,46.2,46.7,14 x 21,47.92,-0.32868000000000003,0.00176,3.54956,-1.49033,-0.82154,0.21343,167,78.4,0.02
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.6694,0.00177,3.55489,-1.76151,1.59508,0.20333,2,127.71,6 x 6,125.9,126.5,3780,48.2,48.7,32 x 34,46.75,-0.33773,0.00179,3.5882,-1.50985,-0.84412,0.21372,83,73.4,0.019
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.65946,0.0018,3.59503,-1.78098,1.57294,0.20351,9,107.1,6 x 6,122.9,123.5,3785,49.3,49.9,35 x 21,63.35,-0.34563,0.00175,3.62011,-1.5076,-0.86228,0.21276,64,68.4,0.018
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.64792,0.00183,3.64072,-1.82776,1.54402,0.20746,4,101,13 x 6,121.1,121.8,3790,51,51.6,19 x 39,49.2,-0.35483,0.00182,3.65249,-1.51681,-0.88298,0.21165,8,63.4,0.016
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.64225,0.00184,3.66165,-1.78769,1.53348,0.20128,1,97.1,6 x 6,115.7,116.5,3795,53.2,53.7,29 x 19,58.9,-0.36454,0.00184,3.68605,-1.53427,-0.90558,0.21228,1,58.4,0.015
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.63234,0.00185,3.69735,-1.80865,1.50992,0.20227,3,113.72,100 x 50,112.1,114.7,3800,54.9,55.4,21 x 34,56.03,-0.3731,0.0018600000000000001,3.71527,-1.54012,-0.92579,0.21225,42,53.4,0.014
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.62326,0.00192,3.7258,-1.80582,1.48954,0.20104,4,91.3,6 x 6,109.5,110.1,3805,55.2,55.7,10 x 12,61.4,-0.38028,0.0019,3.73728,-1.51089,-0.94142,0.20774,111,48.4,0.013
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.61366,0.00197,3.75461,-1.81899,1.4669,0.20185,1,107.55,7 x 7,106.7,107.3,3810,58,58.6,33 x 21,59.85,-0.39129,0.00184,3.76743,-1.53873,-0.9656,0.20942,51,43.4,0.011
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.6037,0.00191,3.78142,-1.82544,1.44506,0.20136,3,89.36,100 x 51,102.7,105.2,3815,60.5,60.8,8 x 1,61.1,-0.40025,0.0018600000000000001,3.79257,-1.55341,-0.98877,0.21067,116,38.4,0.01
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.59474,0.00195,3.80454,-1.82415,1.42305,0.20045,9,98.4,12 x 5,100.5,100.9,3820,61,62.2,40 x 12,63.8,-0.40914,0.00189,3.8122,-1.53395,-1.00693,0.20759,51,33.4,0.009
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.58421,0.00197,3.82667,-1.82655,1.39995,0.19998,24,87.4,27 x 14,97.4,97.9,3825,64.4,64.9,8 x 39,69.72,-0.41963,0.0019,3.83412,-1.55916,-1.03077,0.20907,34,28.4,0.007
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.57472,0.00198,3.84515,-1.8211,1.37798,0.19871,1,86.1,13 x 16,94.1,94.6,3830,65.8,66.3,16 x 34,81.7,-0.42853,0.00192,3.85069,-1.54653,-1.04986,0.20724,10,23.4,0.006
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.56514,0.00201,3.86242,-1.81601,1.35619,0.19764,22,81.01,27 x 17,90.9,91.4,3835,67.8,68.4,15 x 21,62.24,-0.43815,0.00192,3.86705,-1.54581,-1.07184,0.20716,24,18.4,0.005
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.55518,0.00198,3.87813,-1.82195,1.33127,0.1974,61,79.99,6 x 10,88.4,88.8,3840,69.9,70.5,16 x 21,71.85,-0.44785,0.00194,3.88012,-1.5444,-1.09219,0.20593,49,13.4,0.003
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.54412,0.00204,3.89097,-1.85252,1.30636,0.20154,1,79.5,17 x 6,87.1,87.5,3845,72.6,73.2,26 x 37,66.4,-0.45831,0.00202,3.89118,-1.55299,-1.11377,0.20732,5,8.4,0.002
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.53367,0.00201,3.90038,-1.84815,1.28298,0.2006,13,75.4,20 x 6,84.3,84.7,3850,74.1,74.7,1 x 11,82.75,-0.46842,0.00197,3.90005,-1.53471,-1.13368,0.2048,7,3.4,0.001
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.52389,0.00211,3.90719,-1.80416,1.26083,0.195,12,92.47,34 x 18,79.6,80.1,3855,77.1,77.7,7 x 37,70.86,-0.47843,0.00201,3.90621,-1.54483,-1.15584,0.20644,1,1.6,0
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.51402,0.00209,3.91217,-1.84181,1.23562,0.19951,4,86.22,7 x 12,79,79.4,3860,79.4,80,7 x 36,77.5,-0.48834,0.00197,3.90986,-1.5392,-1.17609,0.20568,11,6.6,0.002
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.50287,0.00208,3.91471,-1.80433,1.21149,0.19551,21,83.21,1 x 1,74.7,75.6,3865,81,81.6,11 x 20,83.1,-0.49843,0.00207,3.91186,-1.51584,-1.19615,0.2031,5,11.6,0.003
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.49317,0.00205,3.91485,-1.79372,1.18703,0.19508,3,76.6,34 x 18,72.1,72.8,3870,84.1,84.7,7 x 29,78.2,-0.50811,0.00197,3.91033,-1.52235,-1.21616,0.2048,4,16.6,0.004
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.48231,0.0021,3.9112,-1.77526,1.16217,0.19355,52,64.58,13 x 7,69.3,69.7,3875,86.1,86.7,7 x 7,81.3,-0.51922,0.00204,3.90613,-1.50413,-1.23582,0.20265,1,21.6,0.006
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.473,0.00208,3.90572,-1.8016,1.13977,0.19662,12,76.5,13 x 7,68.5,68.9,3880,88.5,89.2,7 x 9,87.8,-0.52963,0.00209,3.8996,-1.49257,-1.25481,0.20199,14,26.6,0.007
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.46162,0.00212,3.89704,-1.76159,1.11329,0.1928,2,73.26,17 x 24,64.7,65.2,3885,91.6,92.1,7 x 23,82.5,-0.53892,0.00201,3.89084,-1.49056,-1.27373,0.20242,2,31.6,0.008
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.45083,0.00209,3.88603,-1.74877,1.0888,0.19271,2,62.51,1 x 12,62.2,62.9,3890,93.8,94.3,7 x 7,86.27,-0.54944,0.00205,3.87908,-1.47014,-1.29281,0.20133,30,36.6,0.009
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.43998,0.00204,3.87211,-1.73377,1.0634,0.19163,5,62.5,21 x 7,59.9,60.4,3895,96.8,97.3,7 x 17,101.57,-0.55977,0.00206,3.86517,-1.46327,-1.31035,0.20169,29,41.6,0.011
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.4295,0.00211,3.85467,-1.71727,1.03861,0.19111,35,49.93,39 x 21,57.6,58.1,3900,99.4,100,7 x 29,89.04,-0.57006,0.00201,3.84778,-1.44786,-1.32877,0.20091,15,46.6,0.012
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.41852,0.00212,3.8341,-1.6934,1.0127,0.18956,54,49.4,8 x 49,55.1,55.5,3905,101.1,102.7,30 x 6,91.4,-0.58112,0.00203,3.82631,-1.41954,-1.34587,0.19868,1,51.6,0.013
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.40822,0.00211,3.81325,-1.68341,0.98856,0.19033,59,51.9,30 x 8,53.2,53.6,3910,104.9,105.4,7 x 22,106.85,-0.59125,0.00208,3.80498,-1.41185,-1.362,0.19887,1,56.6,0.015
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.3996,0.00209,3.79268,-1.69048,0.96739,0.19249,117,51.84,10 x 8,52.2,52.5,3915,107.9,108.5,7 x 27,104.51,-0.60151,0.00203,3.78115,-1.39917,-1.37742,0.19925,1,61.6,0.016
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.38773,0.00207,3.75992,-1.64285,0.93797,0.18857,149,49.35,34 x 9,48.9,49.3,3920,110.6,111.2,6 x 26,116.29,-0.61205,0.00208,3.75169,-1.37427,-1.39292,0.1981,8,66.6,0.017
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.37606,0.00207,3.7267,-1.61557,0.91186,0.18753,49,42.7,10 x 15,46.6,47,3925,113.6,114.1,6 x 26,121.6,-0.62208,0.002,3.72049,-1.35398,-1.40709,0.19775,15,71.6,0.019
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.36656,0.00201,3.69564,-1.59981,0.88777,0.18752,133,44.9,24 x 36,44.9,45.3,3930,114.6,117.3,93 x 50,122.9,-0.63484,0.00208,3.67948,-1.31052,-1.42067,0.19413,12,76.6,0.02
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.3564,0.00199,3.65941,-1.57892,0.86371,0.18768,29,43.57,1 x 36,43,43.5,3935,119.8,120.4,6 x 26,145.3,-0.64253,0.002,3.65134,-1.31568,-1.43359,0.19664,5,81.6,0.021
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.34514,0.00201,3.62031,-1.5531,0.83904,0.18647,225,39.96,12 x 20,41.1,41.5,3940,119.9,120.5,12 x 15,136.7,-0.66112,0.00211,3.5805,-1.21477,-1.44491,0.18732,2,86.6,0.022
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.33545,0.00199,3.57828,-1.52803,0.81388,0.18613,132,39.87,3 x 14,39.3,39.6,3945,124.8,127.6,34 x 90,119.22,-0.66408,0.00198,3.56898,-1.26399,-1.45578,0.19558,20,91.6,0.024
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.32512,0.002,3.53517,-1.50248,0.7893,0.18495,73,36.33,7 x 38,37.5,37.9,3950,128,130.8,30 x 91,163.24,-0.67443,0.00203,3.52352,-1.23876,-1.46541,0.19456,24,96.6,0.025
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.31524,0.00197,3.48857,-1.47628,0.76506,0.18456,12,36.3,7 x 38,35.8,36.2,3955,131.2,134.1,54 x 50,180.31,-0.68485,0.00198,3.47586,-1.21141,-1.47478,0.19424,4,101.6,0.026
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.30416,0.00192,3.43943,-1.44785,0.74036,0.18362,3,33.3,1 x 18,34.2,34.4,3960,133.5,136.3,63 x 30,150.3,-0.69858,0.00204,3.40727,-1.15495,-1.48048,0.18986,2,106.6,0.028
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.29496,0.00193,3.38866,-1.42016,0.71733,0.18363,41,32.45,7 x 40,32.5,32.9,3965,136.6,139.7,150 x 95,175.55,-0.70943,0.00196,3.34989,-1.12271,-1.48567,0.18932,4,111.6,0.029
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.28535,0.00194,3.33638,-1.39313,0.69395,0.18341,2,36.27,1 x 34,31,31.4,3970,140.3,143.3,108 x 100,134.73,-0.71865,0.00198,3.29638,-1.10046,-1.49024,0.18921,1,116.6,0.03
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.27389,0.00188,3.27323,-1.35288,0.66709,0.18151,19,29.25,6 x 56,29.2,29.5,3975,143.4,146.3,91 x 20,134,-0.73062,0.00191,3.2252,-1.05713,-1.49187,0.18684,2,121.6,0.032
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.26432,0.00183,3.21279,-1.31926,0.64291,0.18052,5,28.15,47 x 57,27.6,28,3980,148.1,151.2,62 x 31,81.77,-0.73534,0.0019,3.19453,-1.06655,-1.49744,0.19072,4,126.6,0.033
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.25652,0.0018,3.16372,-1.30347,0.62476,0.18125,2,27.06,1 x 39,26.7,27,3985,151.7,154.8,100 x 33,194.75,-0.7453,0.00182,3.13106,-1.03672,-1.49755,0.19026,9,131.6,0.034
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.24506,0.0018,3.09167,-1.25854,0.59811,0.18009,2,25.7,39 x 63,24.9,25.3,3990,155.4,158.5,50 x 80,147.04,-0.75476,0.00182,3.06713,-1.00749,-1.49658,0.18915,2,136.6,0.035
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.23585,0.00177,3.02857,-1.22728,0.57625,0.17929,3,19,39 x 64,23.6,24,3995,159.1,162.2,58 x 80,0,-0.76408,0.00182,2.99999,-0.97669,-1.49343,0.18885,NA,141.6,0.037
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.22847,0.00172,2.97267,-1.20565,0.55705,0.17923,29,23.1,1 x 47,22.7,23,4000,162.7,165.9,89 x 34,172.41,-0.77424,0.00184,2.92686,-0.94263,-1.48792,0.18774,5,146.6,0.038
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.21925,0.00169,2.90891,-1.17637,0.53628,0.17933,1,16.6,1 x 48,21.6,21.8,4005,166.5,169.6,48 x 50,0,-0.78437,0.00175,2.85253,-0.9091,-1.48126,0.18733,NA,151.6,0.039
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.2098,0.00164,2.83118,-1.13225,0.51183,0.17802,11,20.3,42 x 94,20.1,20.4,4010,170,173.5,79 x 100,92.43,-0.79363,0.00176,2.77098,-0.87116,-1.47038,0.18581,4,156.6,0.041
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.20185,0.00165,2.76612,-1.10407,0.49263,0.17768,7,19.2,100 x 40,19.1,19.4,4015,173.3,176.5,46 x 84,0,-0.80781,0.00174,2.65621,-0.80831,-1.44905,0.18313,NA,161.6,0.042
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.19189,0.00153,2.69082,-1.06612,0.47004,0.17631,1,15.3,89 x 52,17.9,18.2,4020,177.2,180.6,49 x 100,0,-0.81679,0.00167,2.57671,-0.77673,-1.43487,0.18212,NA,166.6,0.043
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.1854,0.00152,2.63018,-1.04271,0.45359,0.17646,5,16.62,1 x 28,17.2,17.3,4025,179.1,182.3,36 x 35,168.44,-0.84149,0.00167,2.34065,-0.64658,-1.36519,0.17242,100,171.6,0.045
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.17654,0.00147,2.54869,-1.0008,0.43104,0.17577,6,19.92,45 x 81,15.9,16.2,4030,185.2,188.4,31 x 69,0,-0.8354,0.00168,2.39773,-0.70322,-1.39408,0.18051,NA,176.6,0.046
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.17153,0.0015,2.5044,-0.99096,0.41907,0.17666,1,18.95,67 x 46,15.5,15.8,4035,189.2,192.7,78 x 78,0,-0.84395,0.0016,2.3135,-0.67124,-1.37329,0.17971,NA,181.6,0.047
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.16056,0.00143,2.40376,-0.93562,0.39345,0.17498,20,12.12,117 x 120,14.1,14.4,4040,193.3,196.3,42 x 30,178.11,-0.85554,0.00161,2.19964,-0.6226,-1.33841,0.17844,1,186.6,0.048
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.15383,0.00142,2.33407,-0.90547,0.37621,0.17424,2,13.5,129 x 156,13.3,13.6,4045,197.4,200.5,83 x 30,0,-0.86443,0.0015,2.10174,-0.58619,-1.30631,0.17768,NA,191.6,0.05
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.14619,0.00134,2.26215,-0.8744,0.35941,0.17425,28,12.7,174 x 223,12.5,12.8,4050,201.6,205.1,72 x 109,107,-0.87096,0.00148,2.02246,-0.5607,-1.28119,0.1769,1900,196.6,0.051
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.13997,0.00134,2.19077,-0.84317,0.34295,0.1736,2,15.09,6 x 60,11.8,12,4055,205.8,208.9,76 x 30,0,-0.88234,0.00146,1.89529,-0.51034,-1.23089,0.1748,NA,201.6,0.052
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.13318,0.00126,2.11682,-0.81132,0.32601,0.17337,1,10.2,221 x 140,11,11.3,4060,210,213.4,95 x 30,203.86,-0.8905,0.00147,1.79719,-0.47669,-1.19119,0.175,5,206.6,0.054
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.12617,0.00117,2.04798,-0.78213,0.31087,0.17239,110,15.8,55 x 120,10.4,10.6,4065,214.3,217.7,91 x 30,0,-0.8986,0.00136,1.6859,-0.43867,-1.1413,0.17294,NA,211.6,0.055
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.12006,0.00119,1.9768,-0.75157,0.29523,0.17242,21,9,234 x 345,9.7,10,4070,218.7,222.3,62 x 57,0,-0.90581,0.00135,1.59545,-0.41017,-1.09957,0.17306,NA,216.6,0.056
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.11456,0.00109,1.90857,-0.72329,0.28143,0.17235,7,9.25,488 x 364,9.1,9.4,4075,223,226.5,84 x 69,249.19,-0.91598,0.00135,1.45476,-0.36179,-1.02587,0.17065,2,221.6,0.058
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.1098,0.00107,1.85103,-0.70232000000000006,0.26918,0.17242,9,8.28,35 x 216,8.7,8.9,4080,227.4,230.9,81 x 61,0,-0.92538,0.00128,1.32433,-0.32058,-0.95208,0.16977,NA,226.6,0.059
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.10319,0.00106,1.77359,-0.6676,0.25338,0.17144,9,8.15,247 x 579,8,8.3,4085,231.8,235.1,89 x 30,0,-0.9371,0.00121,1.14975,-0.26624,-0.8442,0.16605,NA,231.6,0.06
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.09764,0.00107,1.70318,-0.63857,0.23977,0.17129,22,12.1,258 x 148,7.5,7.7,4090,236.3,239.6,73 x 30,0,-0.94705,0.00111,0.99952,-0.22343,-0.74389,0.16428,NA,236.6,0.061
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.09248,0.00101,1.64095,-0.61361,0.22849,0.171,238,9.3,261 x 500,7,7.3,4095,240.8,244.1,67 x 30,270.28,-0.95806,0.00104,0.81331,-0.1729,-0.60802,0.16107,1,241.6,0.063
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.08781,9.8e-4,1.57813,-0.58828,0.21689,0.17068,259,5.7,122 x 277,6.6,6.8,4100,245.3,248.6,72 x 30,295.91,-0.97187,0.00102,0.55424,-0.11008,-0.39825,0.15648,3,246.6,0.064
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.08357,0.00093000000000000005,1.51313,-0.56143,0.20412,0.16992,158,5.93,433 x 540,6.1,6.4,4105,249.9,253.2,30 x 30,0,-1,0,0,0,0,NA,NA,251.6,0.065
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.07852,8.6e-4,1.4518,-0.53743,0.19322,0.17038,50,7.8,413 x 554,5.7,6,4110,254.5,257.8,30 x 30,197.5,-1,0,0,0,0,NA,6,256.6,0.067
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.07448,8.8e-4,1.39547,-0.51631,0.18341,0.17032,20,4.7,74 x 323,5.4,5.6,4115,259.1,262.4,30 x 30,0,-1,0,0,0,0,NA,NA,261.6,0.068
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.07011,8.6e-4,1.33094,-0.48994,0.17247,0.17019,20,6.7,296 x 202,5,5.2,4120,263.7,267.3,30 x 61,223.12,-1,0,0,0,0,NA,2,266.6,0.069
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.06626,7.4e-4,1.27945,-0.46991,0.16384,0.16932,26,6.3,231 x 479,4.7,4.9,4125,268.3,271.7,61 x 30,0,-1,0,0,0,0,NA,NA,271.6,0.07
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.06277,7.4e-4,1.22562,-0.44948,0.15513,0.17024,15,4.58,443 x 125,4.4,4.6,4130,273,276.6,30 x 30,0,-1,0,0,0,0,NA,NA,276.6,0.072
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.05569,6.4e-4,1.11608,-0.40719,0.13787,0.16936,26,5.35,546 x 233,3.8,4,4140,282.4,286,30 x 30,0,-1,0,0,0,0,NA,NA,286.6,0.074
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.05024,5.7e-4,1.02627,-0.37339,0.1234,0.16956,16,4.88,41 x 147,3.4,3.5,4150,291.9,295.2,30 x 30,280.68,-1,0,0,0,0,NA,6,296.6,0.077
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.04567,5.7e-4,0.94993,-0.34665,0.11208,0.17063999999999999,10,4.31,535 x 137,3,3.2,4160,301.2,305,30 x 73,0,-1,0,0,0,0,NA,NA,306.6,0.08
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.04035,4.8e-4,0.85836,-0.31108,0.09939,0.17015,2,2.33,217 x 481,2.6,2.75,4170,311,314.6,30 x 30,0,-1,0,0,0,0,NA,NA,316.6,0.082
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.03785,4.5e-4,0.82244,-0.29786,0.09366,0.17065,1,3.38,431 x 563,2.45,2.6,4175,315.8,319.7,70 x 60,295.33,-1,0,0,0,0,NA,2,321.6,0.083
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.03652,5.1e-4,0.78684,-0.285,0.08873,0.17067,3,2.1,207 x 490,2.3,2.45,4180,320.2,323.8,100 x 30,0,-1,0,0,0,0,NA,NA,326.6,0.085
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.03175,4.4e-4,0.71383,-0.2582,0.07946,0.17042,2,1.95,456 x 477,2,2.15,4190,330.3,333.8,30 x 30,0,-1,0,0,0,0,NA,7,336.6,0.087
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.02906,3.7e-4,0.65474,-0.23683,0.07129,0.17202,11,1.6,143 x 314,1.8,1.9,4200,340,343.7,30 x 30,187.48,-1,0,0,0,0,NA,2,346.6,0.09
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.02555,3.2e-4,0.59495,-0.2146,0.06352,0.17147,3,1.72,729 x 361,1.55,1.7,4210,349.8,353.3,30 x 30,0,-1,0,0,0,0,NA,6,356.6,0.093
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.02393,2.8e-4,0.55052,-0.20001,0.05822,0.17301,5,2.92,176 x 784,1.4,1.55,4220,359.6,363,61 x 30,0,-1,0,0,0,0,NA,6,366.6,0.095
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-27,1674853200,23,0.02211,3.5e-4,0.52235,-0.18974,0.05458,0.17298,1,2.47,729 x 549,1.3,1.45,4225,364.5,368.2,30 x 30,341.28,-1,0,0,0,0,NA,2,371.6,0.096
